,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8,9,10,11,12,13,14,15
0,Rastrigin Function,35.82343056729094,500,500,3.979783646200245,34.82343056729094,-2.9848558503387634,8.741955036297024e-07,1.989912449198263,0.9949583313001784,0.9949585304013829,-3.979783646200245,0.9949584225113954,-0.9949583673675931,0.9949587379716998,0.994958835645415
1,Rastrigin Function,19.904186774682117,500,500,2.9848560933166715,18.904186774682117,1.233172826000141e-07,0.9949587500470556,0.9949584322140295,2.9848560933166715,0.9949583673132132,0.994958605647595,0.994958930845242,1.5783441160248907e-07,1.989912211699124,0.9949586693792853
2,Rastrigin Function,13.934437469864974,500,500,2.984855723707673,12.934437469864974,0.9949586184374057,2.984855723707673,-1.9312688462519206e-08,6.744055389774698e-08,-0.9949585520698863,1.0066281995592487e-08,-7.294143733921442e-08,-0.9949585728398325,0.9949586051545656,2.1260649619931223e-08
3,Rastrigin Function,20.899080020875815,500,500,3.979783739352861,19.899080020875815,1.470878053679051e-07,0.9949587267473072,1.7499507705103387e-07,0.9949588120685722,3.979783739352861,0.9949585118088231,1.0933714456841415e-08,-2.2202351121988182e-07,-8.26063528320455e-09,0.9949584457933269
4,Rastrigin Function,12.939478422831527,500,500,2.9848579052467485,11.939478422831527,0.994960186052929,0.994959906528803,-3.2391482442793774e-07,-2.9848579052467485,-1.732412876261551e-06,1.353768047337903e-08,5.621136746010043e-06,2.382155913194433e-06,0.9949577511859429,8.515460021093022e-07
5,Rastrigin Function,8.960078779894303,500,500,1.9891612761174806,7.960078779894303,0.9942069459317548,0.0001852438262180743,0.9949412239779409,-1.9891612761174806,1.408627468414388e-05,0.0002913847763433765,-0.9950713802136887,-0.0005393148959375316,0.9946574169170368,-0.0006572812829631256
6,Rastrigin Function,25.873870268486613,500,500,3.979783972365593,24.873870268486613,0.994958670488042,-0.9949586231344708,1.989912235858201,-3.979783972365593,-6.396413570375176e-08,1.9219790591651007e-08,0.9949586692863877,0.9949585809020705,0.9949586168969593,-3.559893582710836e-09
7,Rastrigin Function,20.899080073348202,500,500,3.9797816418911864,19.899080073348202,1.7267456268584518e-06,0.9949543015007933,-6.1431408129921465e-06,-1.0060886118116406e-06,0.994952067843114,3.9797816418911864,0.9949657037728405,3.8736919195287754e-06,8.014157811049816e-06,0.9949638361145496
8,Rastrigin Function,21.894079654414426,500,500,2.9848558634236966,20.894079654414426,-3.3129928635880026e-07,0.9949583167788354,-9.616613365840728e-08,2.984855523795834,5.017695935639219e-07,0.9949590101442796,2.113654169091935e-07,0.9949585235447377,2.8568218641453045e-07,2.9848558634236966
9,Rastrigin Function,5.974795285468062,500,500,0.9949586825901181,4.974795285468062,0.9949586455776518,-1.2852785165470193e-08,6.561306788327593e-09,1.2991956995639732e-08,0.9949586593921987,-0.994958657586079,3.823913764471291e-08,0.994958640876757,-5.690241148483222e-08,0.9949586825901181
10,Rastrigin Function,29.853742036062684,500,500,2.9848565812630854,28.853742036062684,5.12100604671698e-07,0.9949580725015019,-1.9899117829436768,-4.208542252983755e-08,-2.984855492810135,0.9949594784982161,-2.9848565812630854,-9.225565818406849e-07,0.9949580315037367,1.9899123104136205
