,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7
0,Easom,0.0,2,500,93.44626459133738,1.0,96.58785724492718,55.02953071089767
1,Easom,-1.0,57,500,2.9660318645596817e-09,0.0,3.141592656555825,3.1415926552591538
2,Easom,-1.0,27,500,3.5322487157429805e-09,0.0,3.141592657122042,3.1415926534470895
3,Easom,-1.0,93,500,4.168017930794576e-09,0.0,3.141592657069578,3.141592657757811
4,Easom,-8.743100451953872e-12,26,500,4.815842317661774,0.9999999999912569,3.1415926494541155,-1.6742496640719815
5,Easom,-8.743100451953868e-12,11,500,4.815842315771912,0.9999999999912569,3.141592674654698,-1.674249662182119
6,Easom,-8.110223891570072e-05,19,500,1.8365972038362652,0.9999188977610843,1.3049954497535279,4.978189856917684
7,Easom,-8.110223891570074e-05,20,500,1.8365972031557316,0.9999188977610843,4.978189856745525,1.3049954525896466
8,Easom,-8.743100451953868e-12,25,500,4.815842314924408,0.9999999999912569,3.1415926533365486,-1.6742496613346156
9,Easom,-1.0,22,500,4.017793209243337e-09,0.0,3.1415926544074315,3.141592649572
10,Easom,-8.743100451953814e-12,147,500,4.8158423183906915,0.9999999999912569,3.141592655286159,7.957434971980485
11,Easom,-1.0,22,500,5.941855008018138e-09,0.0,3.141592657700789,3.141592659531648
12,Easom,-1.0,11,500,3.453483721216344e-09,0.0,3.141592652014989,3.141592657043277
13,Easom,-5.388127449681187e-264,10,500,17.3076405360893,1.0,20.449233187781594,20.44923318967909
14,Easom,-1.0,19,500,4.079166338044615e-09,0.0,3.1415926576689595,3.141592654475286
15,Easom,-1.0,80,500,5.190008423028303e-09,0.0,3.1415926483997847,3.1415926583141145
16,Easom,-8.110223891570064e-05,45,500,1.8365972077553643,0.9999188977610843,4.978189861345157,4.97818985333953
17,Easom,-1.0,37,500,3.766134071270244e-09,0.0,3.141592656417803,3.141592657355927
18,Easom,-8.11022389157008e-05,42,500,1.836597203962131,0.9999188977610843,1.3049954502852357,1.3049954496276621
19,Easom,-8.743100451953868e-12,51,500,4.815842319672866,0.9999999999912569,3.141592628541969,-1.6742496660830732
20,Easom,-1.0,61,500,3.6831542260529204e-09,0.0,3.1415926510995718,3.1415926572729473
21,Easom,-1.0,14,500,4.793860419738394e-09,0.0,3.1415926487959327,3.141592651933289
22,Easom,-8.110223891570072e-05,23,500,1.8365972013970981,0.9999188977610843,4.978189854174201,1.304995452192695
23,Easom,-8.110223891570066e-05,11,500,1.8365972081124529,0.9999188977610843,4.978189855465559,4.978189861702246
24,Easom,-1.0,38,500,2.674458876583685e-09,0.0,3.1415926509153342,3.141592654428897
25,Easom,-1.0,27,500,4.3390366855078355e-09,0.0,3.14159265792883,3.141592652259013
26,Easom,-8.743100451953868e-12,31,500,4.8158423182712085,0.9999999999912569,3.141592627963931,-1.6742496646814158
27,Easom,-1.0,20,500,3.6433291938919865e-09,0.0,3.1415926572331223,3.141592650915916
28,Easom,-1.0,15,500,5.1247392995890095e-09,0.0,3.141592648465054,3.1415926487355432
29,Easom,-1.0,67,500,3.0420448382528775e-09,0.0,3.1415926554669076,3.141592656631838
30,Easom,-1.0,3,500,4.937879438671189e-09,0.0,3.1415926585276726,3.141592654971477
31,Easom,-1.0,40,500,3.0275817408664807e-09,0.0,3.1415926554465035,3.1415926505622114
32,Easom,-8.743100451953814e-12,63,500,4.81584231638913,0.9999999999912569,3.1415926561935326,7.957434969978923
33,Easom,-1.0,17,500,6.1628284697690106e-09,0.0,3.1415926597526216,3.14159265355723
34,Easom,-8.743100451953859e-12,102,500,4.815842322851202,0.9999999999912569,-1.674249669261409,3.1415926350364876
35,Easom,-1.0,15,500,5.389370727471032e-09,0.0,3.1415926482004224,3.141592652922899
36,Easom,-1.0,26,500,3.5218552518756496e-09,0.0,3.1415926544475363,3.141592650067938
37,Easom,-8.110223891570079e-05,80,500,1.8365972070546213,0.9999188977610843,1.3049954465351719,1.304995455277667
38,Easom,-8.743100451953868e-12,77,500,4.815842317796884,0.9999999999912569,3.141592631557522,-1.6742496642070912
39,Easom,-1.0,84,500,4.5163170980799805e-09,0.0,3.1415926523345012,3.141592649073476
40,Easom,-1.0,68,500,3.2546685346801496e-09,0.0,3.1415926515082426,3.1415926568444617
41,Easom,-8.74310045195381e-12,27,500,4.815842320874377,0.9999999999912569,7.95743497446417,3.141592657185728
42,Easom,-1.0,6,500,4.900858385781248e-09,0.0,3.1415926486889347,3.1415926547988606
43,Easom,-1.0,99,500,4.380530604919386e-09,0.0,3.1415926526531823,3.1415926492092625
44,Easom,-1.0,11,500,4.51563675341049e-09,0.0,3.141592654153004,3.1415926490741564
45,Easom,-1.0,3,500,3.769963896615991e-09,0.0,3.141592650263323,3.141592649819829
46,Easom,-8.110223891570072e-05,15,500,1.8365972055837778,0.9999188977610843,1.3049954535178223,4.978189859173571
47,Easom,-1.0,62,500,5.222342558397486e-09,0.0,3.141592654842132,3.1415926588121357
48,Easom,-1.0,36,500,4.523014851542939e-09,0.0,3.1415926490667783,3.1415926540571246
49,Easom,-1.0,500,500,5.9244307237804605e-09,0.0,3.141592649144388,3.1415926476653624
50,Easom,-8.743100451953812e-12,117,500,4.81584231937669,0.9999999999912569,3.141592646665573,7.9574349729664835
51,Easom,-8.110223891570064e-05,2,500,1.8365972083430009,0.9999188977610843,4.978189861932794,4.978189856054687
52,Easom,-2.692272058493845e-109,46,500,11.040829815896075,1.0,14.182422467089111,14.182422469485868
53,Easom,-1.0,41,500,3.2189930720960547e-09,0.0,3.1415926529041216,3.1415926503708
