,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
90,Markowitz,0.005282087046513822,39,40,0.0007740286964314225,1.7567427321868445e-08,0.44079223372521603,0.3651337375783527,0.19407402869643142
91,Markowitz,0.005282131750944378,40,40,0.002120810160869846,6.227185787768125e-08,0.43938113297199666,0.3677208101608698,0.1928980568671335
92,Markowitz,0.005282078382990629,40,40,0.0005717556307076044,8.90390412875558e-09,0.44122301073499365,0.3650282443692924,0.1937487448957141
93,Markowitz,0.0052821629651321825,31,40,0.001894994258424848,9.34860456824893e-08,0.4398125536641179,0.36499245207745723,0.19519499425842485
94,Markowitz,0.005282070282317586,35,40,0.0002873726170124491,8.032310858108183e-10,0.44138737261701244,0.3654283496084785,0.1931842777745087
95,Markowitz,0.005282227993864069,33,40,0.0030977402823682554,1.585147775687648e-07,0.44419774028236825,0.36270431253142815,0.19309794718620354
96,Markowitz,0.005282152013000993,40,40,0.0020421201817449885,8.253391449268566e-08,0.44177482934893075,0.36696729083281415,0.191257879818255
97,Markowitz,0.005282347302721679,35,40,0.0041216889812104585,2.778236351790725e-07,0.44522168898121045,0.3617915670011592,0.1929867440176301
98,Markowitz,0.0052820892814277225,40,40,0.0008230208155251828,1.980234122251484e-08,0.44059258913444393,0.36528439005003094,0.19412302081552518
99,Markowitz,0.005282199784124939,39,40,0.002461851039278984,1.3030503843904778e-07,0.443561851039279,0.36525961379065647,0.19117853517006542
100,Markowitz,0.005282079777487685,41,50,0.0005694275478753674,1.0298401184778705e-08,0.4408480216557857,0.36528255079633887,0.19386942754787537
101,Markowitz,0.005282071227142166,44,50,0.0004148446992637833,1.748055666363213e-09,0.4411646716817857,0.3659501730174782,0.19288515530073622
102,Markowitz,0.0052821671504239736,34,50,0.0026909165850156347,9.767133747357742e-08,0.4390712530036925,0.3682909165850156,0.1926378304112919
103,Markowitz,0.005282088421324715,42,50,0.0009668097428411626,1.894223821460178e-08,0.44194549899523433,0.36572131074760683,0.19233319025715884
104,Markowitz,0.005282267012115845,31,50,0.0036588772255042867,1.9753302934501227e-07,0.4447588772255043,0.36320935945643174,0.192031763318064
105,Markowitz,0.0052822108994551335,35,50,0.0029010423223357895,1.4142036863350887e-07,0.4381989576776642,0.36706120088553984,0.19473984143679618
106,Markowitz,0.005282122459725813,43,50,0.0018290904820484344,5.2980639313193745e-08,0.43927090951795156,0.36678798096178034,0.19394110952026802
107,Markowitz,0.0052820764030033435,43,50,0.0006579224057050026,6.923916843516731e-09,0.440442077594295,0.3661225862169007,0.19343533618880443
108,Markowitz,0.005282205760948644,23,50,0.002337216058223235,1.3628186214427462e-07,0.44039340599153515,0.36396937795024165,0.19563721605822323
109,Markowitz,0.005282084326236099,43,50,0.0011110401452118501,1.4847149599171716e-08,0.44061911801264503,0.36671104014521183,0.19266984184214264
110,Markowitz,0.005282069439100438,43,50,0.00014537736617281638,3.998606220440015e-11,0.4412453773661728,0.36554474842739876,0.19320987420642857
