,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
0,Markowitz,0.005293920780549878,6,20,0.027272589668809633,1.1851301463377921e-05,0.4310084897397257,0.3928725896688096,0.17611892059146478
1,Markowitz,0.005282069144135707,10,20,0.00012144031870384153,3.349507927963291e-10,0.44113353923295695,0.36568790108574695,0.19317855968129616
2,Markowitz,0.005304316393049394,6,20,0.04005137818742843,2.2246913962894153e-05,0.4139297665383689,0.4056513781874284,0.18041885527420276
3,Markowitz,0.005304724194396706,6,20,0.04039065749285109,2.265471531020559e-05,0.41333754899494685,0.40599065749285107,0.18067179351220203
4,Markowitz,0.005292870469625433,6,20,0.02568552824995657,1.080099053893304e-05,0.46678552824995656,0.34171404266620803,0.19150042908383533
5,Markowitz,0.0052893787429731795,6,20,0.021237448099139855,7.309263886679483e-06,0.46233744809913985,0.3461606566067557,0.19150189529410455
6,Markowitz,0.005282069144135744,10,20,0.00012146843292093479,3.349507563671361e-10,0.4411335271954218,0.3656879412374991,0.19317853156707906
7,Markowitz,0.00528285127097539,6,20,0.006862255968346109,7.817918888904443e-07,0.44764760563318273,0.35873774403165387,0.19361465033516345
8,Markowitz,0.005283675913283757,6,20,0.009381795018664152,1.6064341972566246e-06,0.45048179501866414,0.36249061218047474,0.18702759280086112
9,Markowitz,0.005282069144135702,10,20,0.00012145926469489532,3.3495079800049954e-10,0.44113351824873204,0.3656879410159629,0.1931785407353051
10,Markowitz,0.005299352408603599,6,20,0.03492672309918782,1.7282929517099116e-05,0.4146544837400252,0.4005267230991878,0.18481879316078706
11,Markowitz,0.005282578571118669,6,20,0.00587596862908718,5.090920321693115e-07,0.43611670724146057,0.37147596862908716,0.1924073241294523
