,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8,9,10,11,12,13,14,15
0,Ackley Function,1.1551485082459974,500,500,0.8714035253631596,1.155148508245997,9.298609578379469e-06,1.3996451065591782e-05,8.465922693440592e-06,0.8714035253631596,8.951019856924732e-06,-1.9484505861000077e-05,-2.8544385057066224e-06,-5.126434046882522e-06,-2.9802338030914336e-06,-8.768953659345772e-06
1,Ackley Function,3.714656575670716e-06,500,500,1.6905754841893809e-06,3.714656575226627e-06,7.829209515989487e-07,-1.3929664352086805e-06,-8.563183453593098e-07,2.4140048259259926e-07,-3.312093801939928e-07,7.628357144850529e-07,-1.6905754841893809e-06,-4.039078181298504e-07,-9.898101177532554e-07,-7.658672176665486e-07
2,Ackley Function,2.814350337390153,500,500,0.9571442250484579,2.8143503373901524,8.434381011269047e-05,0.9570152509889218,-0.9570887198879071,5.4451698622677e-05,-0.9570107239463708,0.00018239945083972845,0.9571442250484579,-8.199413191283728e-05,0.9571204400642035,-0.9570592360284451
3,Ackley Function,0.00017858972001194573,500,500,9.60316156956851e-05,0.00017858972001150164,-4.7334304670622794e-05,-2.0698567060178094e-05,-4.2200958105826395e-05,4.38347167973422e-06,1.980447548560586e-05,-1.7947743345326952e-05,-9.60316156956851e-05,6.701128525285827e-05,-7.482001624537304e-06,3.0955784412881245e-05
4,Ackley Function,2.7381314109398147e-06,500,500,1.166449978949325e-06,2.7381314104957255e-06,-2.921780440694833e-07,8.816099883502163e-07,2.250904716967795e-08,-2.418799813925896e-07,2.1799387199062477e-07,1.4970375726086163e-07,9.92049514087306e-07,-8.049056884579594e-07,8.376016859328526e-07,1.166449978949325e-06
5,Ackley Function,1.1551485028826112,500,500,0.8714029914538461,1.1551485028826107,2.3104018568855017e-06,1.7888869372340474e-07,-6.601596158868683e-07,-1.041760446610805e-06,-2.2850734751939773e-07,2.3737124176329774e-06,3.6696211415353075e-07,0.8714029914538461,1.910063311080411e-06,2.1958029386696745e-06
6,Ackley Function,9.910769134258146e-07,500,500,5.374074348385241e-07,9.910769129817254e-07,-1.432442272738855e-08,-2.4483512601221804e-07,1.8838123642401718e-07,-2.5944431104929384e-07,-3.1231248250911077e-07,6.493110270622426e-08,1.755111078228705e-07,-1.5867638677412674e-07,5.374074348385241e-07,-6.63276405156049e-08
7,Ackley Function,1.1551485084252495,500,500,0.8713938704040465,1.155148508425249,-2.0578462000853507e-05,-3.6834944320328654e-06,-1.1248033683888145e-05,-4.977677140852206e-06,-0.8713938704040465,-8.94282699344476e-06,-7.364198304397059e-06,-3.5788368183877123e-06,1.0524752901977735e-05,5.558488689443804e-06
8,Ackley Function,10.645027771946518,500,500,5.971938139361267,10.645027771946518,3.9816463512674147,4.976733540943025,5.971938139361267,1.990762727541044,1.9908425660636928,2.986168535909676,4.976827789747534,3.9813391252173584,0.995419264061969,2.9862325619361862
9,Ackley Function,1.1551527999198936,500,500,0.8713213864825067,1.1551527999198932,0.00022537589839861417,-0.0002864911748679448,-2.238277938477306e-05,-0.00022922279094437543,0.00040195478605795933,-0.00022618927873336062,0.0005168279760126341,-0.00014517736624892075,0.8713213864825067,-0.00019693578293708392
10,Ackley Function,3.0271084257456633,500,500,0.9608821226056323,3.027108425745663,0.9608716691356463,0.9608637004237093,0.9608612316964057,0.9608821226056323,0.9608713780325067,-4.9896149847693005e-06,5.177667316931664e-06,0.9608555357384087,-0.9608663827260713,3.7140981201122125e-07
11,Ackley Function,2.814351248450351,500,500,0.9573770618583151,2.8143512484503503,1.1175934362664538e-05,2.6794025761903002e-05,-0.957182596772445,-0.95721150304912,0.956946074919284,0.9569738242079888,0.00010330268502375985,-0.0001462521698031708,0.9568343456072941,0.9573770618583151
12,Ackley Function,4.785304634514347,500,500,2.965849134648695,4.785304634514347,0.01837387543917581,-0.98708882684971,2.965849134648695,0.978570892737003,0.006590173051184107,-0.9797843587293811,0.9786264342175668,1.9666900113293684,0.9846533746509252,1.0017472397423837
13,Ackley Function,2.3168491753313565,500,500,0.9455362365032043,2.316849175331356,7.274351006962432e-05,0.00011576923742760394,-1.5655853487076774e-05,0.9452861649797295,0.9453589605833861,-0.9454420120991762,-8.522226849116838e-05,8.173471449479764e-05,0.9455362365032043,-5.8001503471179775e-05
14,Ackley Function,2.0133152443856415,500,500,0.9352968289590089,2.013315244385641,1.0189442615631282e-05,-0.9352779341774116,0.9352968289590089,1.709468995735924e-05,2.1561459746596362e-05,0.9352848329132372,1.394303783004486e-05,-1.9051176850260186e-06,1.4430280965473866e-05,-3.2670972442921148e-06
15,Ackley Function,0.00011313965171355633,500,500,6.503308011460081e-05,0.00011313965171311224,1.5355959007661164e-05,1.2592342919396066e-05,-6.08521787796653e-06,-4.279862368791786e-05,-1.745934263001679e-05,-3.228250128622207e-05,5.7943888112058935e-06,3.315811906997591e-06,6.503308011460081e-05,1.0505175010090047e-05
16,Ackley Function,2.013315595028136,500,500,0.9354381908175431,2.0133155950281356,-3.0370715885216093e-05,6.742331330652658e-05,-7.339223626099944e-05,0.9353873640198573,1.7278712861071042e-05,-7.065602305512275e-05,-4.791867264187059e-06,0.935326224951261,0.9354381908175431,-0.00013526441263155963
17,Ackley Function,2.0133785663565864,500,500,0.9358219189507522,2.013378566356586,0.0011792367247904574,0.0006421315488591937,-0.0015834474749438238,0.0008087543560333283,0.9358219189507522,0.0008899360601759588,0.9358001746662454,0.9335544276410456,0.00046391136169626583,-0.0014514484496555148
