,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8,9,10,11,12,13,14,15
0,Ackley Function,2.3168493674253665,500,500,0.9455808857454951,2.316849367425366,0.9455808857454951,-7.255458315855133e-05,0.00012222516280544854,0.9454096027949062,6.824175726489535e-05,2.1944426953403342e-05,0.9454752085777202,0.00018059035198364203,-0.9453189063956864,-8.481165172193495e-05
1,Ackley Function,4.775114778465575,500,500,1.957506402629853,4.775114778465575,-1.9575058598763189,1.9575057077071714,4.82486712879628e-07,0.978939389046353,3.411780823893088e-07,0.9789394861870957,0.9789390917107667,-1.579129085343103e-07,1.9575056541488487,1.957506402629853
2,Ackley Function,18.310199468623313,500,500,28.992602222392662,18.310199468623313,-2.9992352122517474,4.998725886018231,3.998981621589886,8.997704700139769,6.998215632097343,6.998211671906164,-3.998979778889181,28.992602222392662,-20.994645604014796,4.500991907549124e-06
3,Ackley Function,8.739256965784037e-05,500,500,3.7031508789354416e-05,8.739256965739628e-05,-8.347804981806968e-06,-2.8675174839148638e-05,9.18434207632347e-07,2.2891707708271148e-05,-2.898756300123674e-05,-1.7540719604771338e-05,-1.0113278059636178e-05,-3.7031508789354416e-05,2.7020858335009085e-05,1.455826847034418e-06
4,Ackley Function,1.1551486302130063,500,500,0.8714026264773864,1.1551486302130058,-1.1679287794893305e-05,-3.424742483273655e-06,3.812927141545564e-05,1.400900191948815e-05,3.233796028995455e-05,9.639619528264057e-05,-3.393829191990986e-05,3.2582460268572686e-05,8.538579382522414e-05,0.8714026264773864
5,Ackley Function,2.580354589058452,500,500,0.9545541967853346,2.5803545890584516,0.9543881501397067,-0.9545541967853346,0.0019196997875935895,0.9515791108179332,-0.0009036288008583888,-0.002615704661635996,-0.0015459700479198704,0.9512225363405271,-0.9539198514985858,-0.007063214276520485
6,Ackley Function,2.0133152386074795,500,500,0.9352918963864987,2.013315238607479,6.984865582166686e-06,-2.798748058757126e-06,0.9352918963864987,-3.1895081795994777e-07,0.9352911707443053,5.938511153127923e-06,-8.82167536413401e-07,-1.1606461112615888e-05,8.797509425596234e-06,0.9352788185430082
7,Ackley Function,3.574239927965181,500,500,1.9355378626148676,3.5742399279651806,-5.3083143433380394e-05,7.190498289498648e-05,0.9684597283312847,0.9685845410564979,0.9683530193206618,0.9684128928372037,-0.968539418738148,6.14392843997755e-05,-0.9684032789221604,-1.9355378626148676
8,Ackley Function,2.0133153171827165,500,500,0.9353509429210505,2.013315317182716,2.564259136102007e-05,-5.1467874682744366e-05,-1.0583671353548065e-05,-1.59305725247294e-05,-4.2353018203645845e-05,0.9353509429210505,0.9352889721133079,4.716737384566392e-06,5.9718682574052686e-05,-0.9352458317476998
9,Ackley Function,4.293779444441981e-06,500,500,1.9461352404917524e-06,4.2937794439978916e-06,-1.5987428613315283e-06,-8.925607067082961e-07,2.7958221869528924e-07,-3.087875357557627e-07,-1.698819544103639e-06,-7.962108246760583e-07,3.8285241992063217e-07,1.9461352404917524e-06,5.305718204275398e-07,5.107697250462026e-07
10,Ackley Function,6.058558281285542e-06,500,500,3.3456472574153303e-06,6.058558280841453e-06,7.145136626205426e-08,-1.0633456570325135e-06,-3.8306594425916657e-07,3.3456472574153303e-06,-1.1945606539689338e-06,7.441779111305663e-07,-1.985276010012528e-06,1.119483035537325e-06,-4.839296478424486e-07,1.747848317911722e-06
11,Ackley Function,5.680516505579547e-05,500,500,2.382606298925307e-05,5.680516505535138e-05,-5.098596791066434e-06,4.2631474780580755e-06,2.2861498953010273e-05,6.96841494314094e-06,1.3239325412552017e-05,2.0092247457448057e-05,-1.2009319721918997e-05,-1.0164122419737416e-05,2.382606298925307e-05,2.536694051130159e-06
12,Ackley Function,0.00024277507454373293,500,500,0.00010783328312038206,0.00024277507454328884,5.202978237674103e-05,0.00010783328312038206,6.222368508167362e-05,-9.190845164354223e-05,-2.8606736779962294e-05,3.7522600531262235e-05,4.83270993769807e-05,-4.997582546880887e-05,2.724419110596356e-06,5.5290588412711534e-05
13,Ackley Function,0.00012706952774665936,500,500,5.750688903744314e-05,0.00012706952774621527,1.2889504456425367e-05,-2.478459300344569e-06,1.1168839286450578e-05,5.750688903744314e-05,-6.299089372250908e-07,2.2710522835204877e-05,-4.650701463185223e-05,-2.0240225489983608e-05,5.5534780930191214e-05,-1.7499282399684227e-05
14,Ackley Function,2.579927574741309,500,500,0.9521883813335774,2.5799275747413084,3.2075609902340248e-06,1.0717919781527674e-06,2.6403995044542017e-05,0.9521538166846022,0.9521305549443198,-1.3011991445748987e-05,0.9521883813335774,0.9521507598550724,0.9521530753618801,-1.1614235334529043e-05
