,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8,9,10,11,12,13,14,15
0,Ackley Function,2.8143499813881445,502,500,0.9570887351180357,2.814349981388144,1.9835096466362338e-06,-0.9570837452026513,3.2728498703043517e-06,-0.9570869490500356,-4.85909086475699e-07,-0.9570829196185031,-0.9570848706432282,6.5186235745001915e-06,-0.9570856798163345,-0.9570887351180357
1,Ackley Function,1.1551485211327628,501,500,0.8713818208381419,1.1551485211327623,-8.015949534306651e-06,1.1489885589765953e-05,0.8713818208381419,2.4247527694755538e-05,-2.3231541078555114e-05,7.651538504871573e-06,-1.1195595080391963e-05,3.229770433694442e-05,3.4831444117148797e-06,-1.472142991398712e-05
2,Ackley Function,3.8857582828609876,501,500,1.9427351030089033,3.885758282860987,0.971821505258967,-1.030687904818368e-05,0.9718079666588477,0.9718242419971803,1.6808818648108594e-05,0.9718346868665704,1.9426995148590225,1.0024671951241401e-06,2.0283287870800875e-05,-1.9427351030089033
3,Ackley Function,1.155148510935121,506,500,0.8714094137937539,1.1551485109351205,-5.6339022964738245e-06,5.00123382566805e-06,1.0531865630381866e-05,1.3440180509878908e-05,-1.4087046265628856e-05,-0.8714094137937539,-4.962049203738232e-06,1.252018381197859e-05,2.3352416577102294e-05,-1.0928173972121419e-05
4,Ackley Function,5.32103434425224e-06,503,500,2.8278070214111238e-06,5.321034343808151e-06,4.3535528508334253e-07,-1.8057388600501755e-07,-7.784696114010337e-07,1.090407223531607e-06,1.480388996175101e-06,-9.306144414658065e-07,-1.5089703875023646e-06,1.5317478721632388e-06,-2.7887364883060673e-08,-2.8278070214111238e-06
5,Ackley Function,2.0133216980597486,503,500,0.9352653054500111,2.013321698059748,2.2080933364934866e-05,0.9348005154485586,0.9351617976205783,-0.0005456804545624079,-0.0003669094526600285,-1.3272717391376438e-05,-0.0004482441982310042,0.9352653054500111,-0.000460763888188912,-0.0003070148848253228
6,Ackley Function,1.6531692256457444,503,500,0.9313243916693643,1.653169225645744,0.9205182046800655,0.00016069446774263094,-0.0025836524034213637,0.02095766805209837,0.003129774359292155,-0.012066098668135555,-0.01746230467845445,0.9313243916693643,-0.004901603591355038,0.011481623189700845
7,Ackley Function,2.546198694108881e-06,501,500,1.1788939550284817e-06,2.546198693664792e-06,-3.7614574171671343e-08,1.1788939550284817e-06,-1.962902123221404e-07,-8.849135021441731e-07,-9.084416030229098e-07,4.2433741976890285e-07,-1.993012274848792e-07,1.2198195763300545e-07,-9.969662935806584e-08,-8.770463185862107e-07
8,Ackley Function,0.0007605840248534612,500,500,0.0003363693357589341,0.0007605840248530171,-0.00013560897360157084,0.0002673897495389905,8.181888707906276e-05,-0.0001259810720582905,-0.0003363693357589341,-4.086850015939843e-05,0.00010191809529625594,0.00023854370643546017,-0.00023544670334924782,-9.870736496322722e-05
9,Ackley Function,6.9069252721654095e-06,504,500,2.8954943327296162e-06,6.90692527172132e-06,-1.0862730475652363e-06,-2.1567311788333596e-06,-2.256971475856206e-06,5.251786459956694e-07,2.8954943327296162e-06,-7.514477479768166e-07,-1.96131100234656e-06,1.7481550770450973e-06,1.011165978960259e-08,1.6619199181893802e-06
10,Ackley Function,1.6462240828387817,504,500,0.9176085790939368,1.6462240828387813,4.362568650386188e-05,7.468362218478816e-05,-2.44266834229529e-05,-9.805649652033456e-05,-0.91751123719869,-2.3321768381718315e-05,0.9176085790939368,-0.0001203394298046741,0.0001302067237490119,0.00015691668668236673
11,Ackley Function,7.173538292848392e-05,501,500,4.0657770646736855e-05,7.173538292803983e-05,1.5278110461077712e-05,8.72402090490887e-07,4.0657770646736855e-05,-2.1173829604962013e-05,-3.5026758685007782e-06,-5.2047920306858026e-06,-5.218448031937593e-06,-3.145240399501861e-06,-2.5830393441751375e-05,-1.1637592434058639e-05
12,Ackley Function,3.40799908160605e-06,502,500,1.707292058220672e-06,3.407999081161961e-06,-2.745324922640517e-07,8.037107136452445e-07,-1.5464490861424188e-07,1.707292058220672e-06,1.3505569409339359e-06,-1.1012385261033634e-06,-1.228262644876196e-07,3.9849430067652744e-07,-3.295740635887631e-07,5.287322463144809e-07
13,Ackley Function,1.2384814504162733e-05,501,500,5.399282898381523e-06,1.2384814503718644e-05,6.921342505262969e-07,-3.0272109905480535e-06,-1.3695101671103958e-07,5.399282898381523e-06,-2.2260933189451315e-06,-5.228313605577984e-06,-2.1754767024566636e-06,2.342706434389217e-06,2.9826940742997977e-06,-2.3737328253400424e-06
14,Ackley Function,1.1551485027453983,500,500,0.8714066387129025,1.1551485027453978,-1.5463036966451784e-06,1.2669095952514873e-06,-6.353783121065432e-07,5.570712540048811e-07,0.8714066387129025,-3.2645529113390356e-07,5.705496396599681e-07,-3.081089000563465e-07,6.951084040451063e-07,-5.496499236052501e-07
15,Ackley Function,2.8143499990274212,505,500,0.9570915717911893,2.814349999027421,0.9570867477190024,1.3047666977790952e-05,0.9570915717911893,0.9570746933685177,-2.5904624295997535e-05,3.012510323240284e-05,0.9570681444158032,0.9570801066044767,0.9570507205290331,1.5360240905405178e-05
16,Ackley Function,2.5811000497659156,500,500,0.9562878415516063,2.581100049765915,-0.9517023844336536,-0.9562878415516063,-0.9513323559869096,-0.9464202935008236,0.001470235659687914,-0.010761701999255732,0.9533649540077838,0.0055133440227065,5.522818896241282e-05,0.0038369211013445734
