,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7
0,Easom,-8.743100451953812e-12,500,500,4.815842319195049,0.9999999999912569,3.141592678772451,7.957434972784842
1,Easom,-1.0,500,500,4.877360737509662e-09,0.0,3.1415926554175133,3.141592658467154
2,Easom,-1.0,500,500,2.431014500814399e-09,0.0,3.1415926511587786,3.1415926530477964
3,Easom,-1.0,500,500,2.59802934721165e-09,0.0,3.1415926509917638,3.1415926521766284
4,Easom,-8.110223891570071e-05,500,500,1.8365972042216185,0.9999188977610843,4.978189857811412,1.3049954554099874
5,Easom,-8.110223891570072e-05,500,500,1.83659720659597,0.9999188977610843,4.978189860185763,1.3049954506656616
6,Easom,-1.0,500,500,2.8543913899170548e-09,0.0,3.14159265295663,3.1415926507354017
7,Easom,-1.0,500,500,5.597145857905161e-09,0.0,3.141592653699201,3.141592659186939
8,Easom,-8.110223891570067e-05,500,500,1.8365972051727866,0.9999188977610843,4.97818985876258,4.978189856993502
9,Easom,-8.74310045195385e-12,500,500,4.815842322816438,0.9999999999912569,3.1415926123638593,-1.6742496692266458
10,Easom,-1.0,500,500,5.514115386517915e-09,0.0,3.1415926480756777,3.141592654219325
11,Easom,-1.0,500,500,4.354258731353866e-09,0.0,3.1415926500635587,3.1415926492355344
12,Easom,-1.0,500,500,3.946605264815162e-09,0.0,3.1415926554368214,3.1415926575363984
13,Easom,-1.0,500,500,5.862711205395499e-09,0.0,3.141592647727082,3.141592658025229
14,Easom,-8.110223891570072e-05,500,500,1.8365972037770355,0.9999188977610843,1.304995450305983,4.978189857366829
15,Easom,-1.0,500,500,4.426924604672422e-09,0.0,3.141592656424507,3.1415926491628685
16,Easom,-1.0,500,500,5.963665117292294e-09,0.0,3.141592651287848,3.141592647626128
17,Easom,-1.0,500,500,5.474687370110587e-09,0.0,3.1415926590644805,3.1415926542913155
18,Easom,-1.0,500,500,2.711269431188157e-09,0.0,3.14159265368544,3.1415926563010625
19,Easom,-8.110223891570072e-05,500,500,1.8365972073842718,0.9999188977610843,1.304995449854732,4.978189860974065
20,Easom,-1.0,500,500,4.356792260296061e-09,0.0,3.141592654998087,3.1415926579465854
21,Easom,-1.0,500,500,5.7271196673980285e-09,0.0,3.1415926478626734,3.1415926494696444
22,Easom,-1.0,500,500,5.743328479468346e-09,0.0,3.1415926533414114,3.1415926593331216
23,Easom,-1.0,500,500,3.3630014328878133e-09,0.0,3.1415926569527945,3.1415926537962235
24,Easom,-8.11022389157007e-05,500,500,1.836597209026137,0.9999188977610843,4.978189857146573,1.304995444563656
25,Easom,-8.743100451953812e-12,500,500,4.815842319499694,0.9999999999912569,7.957434973089487,3.141592645206049
26,Easom,-1.0,500,500,4.735428493773952e-09,0.0,3.1415926567681183,3.1415926488543646
27,Easom,-8.110223891570079e-05,500,500,1.8365972040322944,0.9999188977610843,1.3049954513898698,1.3049954495574987
28,Easom,-8.74310045195381e-12,500,500,4.815842319528753,0.9999999999912569,7.957434973118546,3.141592638115374
29,Easom,-1.0,500,500,5.245301082368314e-09,0.0,3.141592648344492,3.1415926541911197
30,Easom,-1.0,500,500,4.425789068562835e-09,0.0,3.141592658015582,3.141592656524919
31,Easom,-1.0,500,500,3.6893412769245515e-09,0.0,3.1415926530979834,3.141592649900452
32,Easom,-1.0,500,500,6.230918891958481e-09,0.0,3.1415926505522167,3.1415926473588742
33,Easom,-8.743100451953812e-12,500,500,4.815842317095264,0.9999999999912569,3.1415926745499734,7.957434970685057
34,Easom,-1.0,500,500,1.941655281001431e-09,0.0,3.14159265418367,3.1415926555314484
35,Easom,-1.0,500,500,2.9289823899603107e-09,0.0,3.1415926513367607,3.1415926565187755
36,Easom,-1.0,500,500,5.7567675071368285e-09,0.0,3.1415926593465606,3.14159265185931
37,Easom,-8.74310045195381e-12,500,500,4.81584232012759,0.9999999999912569,3.1415926745040608,7.957434973717383
38,Easom,-1.0,500,500,3.933554815205298e-09,0.0,3.1415926518879154,3.141592657523348
39,Easom,-1.0,500,500,5.934198465951113e-09,0.0,3.1415926517902597,3.1415926595239916
